哈利在活點地圖上看到了哪個他以為已經死去的人?;彼得·佩迪魯
哈利在哪裡找到了魔法石？;他的口袋裡
哈利在級長浴室遇到了誰？;愛哭鬼麥朵
哈利在華麗與污痕書店看到過誰的簽售會？;吉德羅·洛哈
哈利在學習護法咒時，使用過下列哪一段回憶?;他第一次騎上飛天掃帚
哈利在霍格華茲誰是班上的第一名？;妙麗·格蘭傑
哈利和榮恩駕駛的福特安格利亞車最後撞到了什麼？;渾拚柳
哈利和鄧不利多在岩洞中遇到了什麽可怕的東西？;行屍
哈利的初戀是誰？;張秋
哈利的第一位黑魔法防禦術教授是誰？;奎裡納斯奎若
哈利的第一根魔杖多長？;11英吋
哈利的第一根魔杖杖芯是什麼？;鳳凰羽毛
哈利為什麼沒有收到魔法部的第一封警告信？;被多比攔截了
哈利堅稱佛地魔捲土重來，恩不裡居懲罰他反復抄寫什麼？;我不可以說謊
哈利第一次去路平教授辦公室時在角落看到了什麼？;滾帶落
哈利第一次受邀去參加史拉轟的派對時是和誰站在一起？;露娜.羅古德
哈利第一次參加魁地奇比賽前，妙麗借給了他一本什麼書?;魁地奇古史
哈利搭乘騎士公車去了哪裡?;破斧酒吧
哈利榮恩和妙麗最初懷疑誰想要偷走魔法石？;西弗勒德石內卜
哈利懷疑小天狼星有危險時，他以什麼交通方式到達了魔法部？;騎士墜鬼馬
奎若教授用了哪種樂器使毛毛放鬆警惕？;被施了魔法的豎琴
幽靈血腥男爵最喜歡的女孩是誰？;海蓮娜·雷文克勞
是誰在湖邊擊退催狂魔解救哈利·波特?;哈利·波特
是誰告訴了哈利波特巧克力可以緩解催狂魔帶來的負面情緒?;雷木思?路平
是誰使用了時光器來應對多門選修課？;妙麗?格蘭傑
是誰將寫有哈利波特名字的紙條投入了火盃中？;小巴蒂克勞奇
是誰創建了S.P.E.W.家庭小精靈權益促進會？;妙麗·格蘭傑
是誰開啟了消失的密室？;金妮·衛斯理
是誰讓多比去馬份莊園救哈利三人組？;阿波佛?鄧不利多
是誰讓哈利·波特知道巧克力可以緩解催狂魔帶來的負面情緒？;雷木思·路平
歪腿是一隻什麼顏色的貓？;姜黃色
洛夫古德（羅古德）家的造型像迷你巫師哪個棋子？;大車
洛哈教授曾在黑魔法防禦術上，把什麼奇獸放了出來？;康瓦爾郡綠仙
活米村妖精叛亂的時間是？;1612年
活米村備受歡迎的甜點商店叫什麼名字？;蜂蜜公爵糖果店
派西·衛斯理曾在陋居讀過什麼書？;《級長該如何獲得權力》 
為了和哈利一起去尋找分靈體，榮恩改造了什麼生物來扮演像得了散花痘的自己？;惡鬼
為了轉移哈利·波特，鳳凰社的成員們使用了哪種魔藥？;變身水
為什麼一年級後的那個暑假哈利沒有收到一封信?;多比攔截了信件
為什麼霍格華茲有些學生沒有因蛇妖而亡，只是被石化了?;間接看到的蛇妖
為何學生懷疑哈利是史萊哲林的後代？;他會說爬說語
為消遣和盈利而飼養火龍中建議用什麼餵養新出生的龍？;白蘭地混雞血
甚麼草藥有強大的治癒效果？;白鮮
看守魔法石的三頭犬叫作什麼？;路威
研究奇獸的巫師叫什麼？;奇獸飼育學家
研究神奇生物的巫師叫什麽？;神奇動物學家
紅軟帽通常在哪裡被發現？;有流血的地方
美國的伊法魔尼魔法學校由誰的後人創建？;史萊哲林
美國的巫師稱非魔法群體是什麼？;莫魔
胖夫人是哪個學院門口的畫像？;葛萊分多 
胡奇夫人曾用過哪一種飛天掃帚？;銀箭號
英國魔法部使用什麼方式取代了貓頭鷹傳遞資訊？;紙飛機
英國魔法部的來賓入口是什麼建築物？;電話亭
英國魔法部高級法院的組織名稱叫什麼？;巫審加碼
英國魔法部魔法兄弟噴泉中不包含下列哪種生物？;黑妖精／火龍
要搭車號多少的霍格華茲特快車才可以進入學校？;5972
食死人的手臂上紋著什麼圖案？;黑魔標記
倫敦最出名的魔法報紙是什麼?;《預言家日報》
哪一位妖精協助哈利·波特從古靈閣獲得了分靈體?;拉環
哪一門學科研究的是數位的魔力？;算數占卜
哪一項是大眾認可的赫夫帕夫學院的特質？;忠誠
哪一種刊物被指刊登陰謀論和虛構生物?;《謬論家》
哪一種奇獸有獅子的頭、山羊的身體和龍尾巴？;獅面龍尾羊
哪一種奇獸被麻瓜們稱為渡渡鳥？;謎蹤鳥
哪一種奇獸被稱為愛爾蘭鳳凰?;報喪鴉
哪一種神奇生物有人的頭、獅子的身體和蠍子的尾巴？;人頭獅身蠍尾獸
哪一種翠綠色的藥水會讓人產生恐懼和幻覺？;絕望藥水
哪一種龍被認為是最美的龍？;紐澳彩眼龍
哪一種魔藥中含有毛蟲切片?;縮骨藥水
哪本書不是麗塔·史譏的著作？;《糊弄麻瓜的簡單法術》
哪些人目睹了桃樂絲·恩不裡居將海格開除？;正在考天文學OWLS的學生們
哪個不是活點地圖（劫盜地圖）的創造者？;瘋眼穆迪
哪個來自禁忌森林的人馬成了霍格華茲的教授？;翡冷翠
哪個故事沒有被收錄在《吟遊詩人皮陀故事集》中？;巫師的飛天掃把
哪個家族喜歡在家庭小精靈老的時候，把他的頭砍掉掛到牆壁上？;布萊克家族
哪個電台播放反對佛地魔的廣播？;波特觀察
哪裡可以買到雙頭無尾水螈？;奇獸動物園
哪種藥材會讓碰到的人外觀上長出厚厚的硬皮？;肉瘤粉
哪種魔法生物像家貓？;獅尾貓
唧一位妖精協助哈利波特從古靈閣獲得了分靈體？;拉環
家庭小精靈多比最初的主人是誰？;魯休思·馬份
差點沒頭的尼克喜歡別人叫他什麼？;尼古拉斯爵士
恩不裡居的黑魔法防禦術課使用的課本是什麼？;《魔法防禦理論》
校醫院的龐芮夫人曾使用什麼藥水治療被石化的學生？;魔蘋果恢復劑
根據推測，佛地魔的母親是使用哪種方式讓他的父親愛上她的？;使用迷情劑
根據霍格華茲校規規定，學生幾年級之後才可以前往活米村？;三年級
格雷女士（灰女士）生前的名字為？;海蓮娜·雷文克勞 
桃樂絲?恩不里居建立了什麽學生組織來維持校園秩序？;調查行動組
桃樂絲·恩不裡居的護法是什麼?;貓
桃樂絲·恩不裡居建立了什麼學生組織來維持校園秩序？;督察小組
桃樂絲·恩不里居建立了什麼學生組織來維持校園秩序？;督察小組
桃樂絲·恩不裡居建立了什麼學生組織來維持校園秩序？;督察小組
海格在霍格華茲上學期養過什麼當寵物?;八眼巨蛛
海格如何描述牙牙？;膽小
海格使用什麼交通工具把小哈利·波特送到水蠟樹街4號？;會飛的摩托車
海格為什麼被送進阿茲卡班？;密室再度打開
海格教授曾起過他有個同父異母的弟弟，你們知道他叫什麼嗎？;呱啦
海格教授曾提起過，他在夜行巷找什麼驅蟲劑時，遇見了迷路的哈利？;食肉蛞蝓
海格教授曾經養大的八眼巨蛛叫什麼名子?;阿辣哥
海格曾說，除了霍格華茲之外，世界上最安全的地方是哪裡？;古靈閣
海格給鷹馬巴嘴取的新名字是什麼？;枯翅
海格孵出的小龍叫什麼名字？;諾伯
海蓮娜·雷文克勞把她母親的冠冕藏在哪裡？;在一顆空心的樹中
烏頭又被稱為舟形烏頭和什麼？;牛扁
狼人焚銳·格雷貝克是什麼邪惡群體的頭目？;搜捕隊頭目
破壞赫夫帕夫的小金杯的人是？;妙麗·格蘭傑
紐特?斯卡曼德的上衣口袋裏經常揣著哪種神奇動物？;木精
紐特·斯卡曼德的同伴皮奇是哪種魔法生物？;玻璃獸
紐特·斯卡曼德前往紐約是為了送哪種動物回家？;雷鳥
紐特受了什麼啟發開始對魔法動物感興趣？;他母親養的鷹頭馬身有翼獸（鷹馬）
紐特的同伴皮克特是哪種奇獸？;木精
茶葉占卜是研究什麼的？;研究茶葉渣形狀
訓練鄧不利多的軍隊成員時，哈利說哪個咒語是巫師的必備咒語？;昏擊咒
馬份用於詛咒鄧不利多的項鏈最後讓誰遭受了詛咒？;凱娣·貝爾
高布石像麻瓜的哪種遊戲？;彈子遊戲
假瘋眼漢穆迪在懲罰馬份時，把他變成了？;白鼬
偉大的阿不思·鄧不利多教授全名是什麼？;阿不思·派西瓦爾·伍爾弗裡克·布賴恩·鄧不利多
參加三巫鬥法大赛的選手必须年滿多少周歲？;17周歲
參加史拉轟教授晚宴的成員們加入了什麼團體？;史拉俱樂部
參與三巫鬥法大賽的人中犧牲的是誰？;西追·迪哥裡
啊不拉薩·馬份的死因是什麼？;龍痘瘡
崔老妮教授在霍格華茲教授什麽課程？;占卜學
從哪本書可以學習到撕淌三步殺?;《高級魔藥製作》
接納之筆將可入學的英國小巫師記錄在什麼上？;收錄冊
接骨木魔杖的別稱中不包括什麼？;智慧杖
接骨木魔杖的杖芯是什麼？;騎士墮鬼馬的尾毛
斜角巷上哪一家酒巴被巫師公認為倫敦最古老的酒吧？;破釜酒吧
斜角巷裡，專門販售大釜的店由誰經營？;派特奇女士
猜猜看，以前奈威·隆巴頓教授的寵物蟾蜍名叫什麼？;吹寶
猜猜看，金妮·衛斯理的蒲絨絨叫什麼名字？;阿洛
猜猜看，哈利·波特的摯友榮恩·衛斯理最擅長哪一種遊戲？;迷你巫師
猜猜看，哈利第一次去路平教授辦公室時，在角落看到了什麼？;滾帶落
猜猜看，海格的摩托車原來屬於誰？;小天狼星·布萊克
猜猜看，爲什麽鳥蛇蛋這麽值錢？;它們是銀做的
猜猜看，盧平教授的朋友們叫他什麽？;月影
現今還有多少純血巫師家族？;28
現存最強勁的愛情魔藥是什麽？;意亂情迷水
眾所周知，皮皮鬼最怕哪個幽靈?;血腥男爵
第一顆金探子製作者（鮑曼·賴特）的居住地？;高錐客洞 
第二學年，哈利·波特和榮恩·衛斯理是通過什麼方式到達學校的？;魔法汽車
莉莉·伊凡第一個認識的巫師是誰？;賽佛勒斯·石內卜
莉莉·伊凡曾贈予史拉轟教授什麼東西？;一朵變成魚的花
被食死人抓住後，是誰給哈利波特施了蜇人咒？;妙麗·格蘭傑
通往魔法石的關卡中，巫師棋這一關是誰設定的？;麥教授
鳥頭又被稱為舟形鳥頭和什麼？;牛扁
麥朵因什麼生物而死？;蛇妖
麥米奈娃年輕時的戀人，和她的父親一樣是一位？;麻瓜
麥教授的化獸師形態是什麼？;虎斑貓
麥教授是哪門課的老師？;變形課
麥教授曾是哪個學院的院長?;葛來分多
麥教授曾經被什麼擊中，進了聖蒙果醫院？;她被四發昏擊咒擊中
麥教授認為最不科學的學科是什麼？;占卜學
麥教授認為最危險的學科是什麼？;變形學
麥教授認為霍格華茲最不準確的學科是什麼？;占卜學
最初和最終，哈利乘坐什麼交通工具來到及離開水蠟樹街4號的？;天狼星·布萊克的摩托車
最後大決戰中，哈利·波特在哪裡陷入假死？;禁忌森林
最終，鄧不利多教授被殺害的地方是哪裡？;天文塔
喜歡讀雜誌的同學，有人知道哈利的表哥叫什麼名字嗎?;達力
惡人掌被刺激後會噴出什麼?;臭樹汁
斯內普的守護神咒和誰的一樣？;莉莉·伊凡
斯拉格霍恩創辦了什麼協會？;鼻涕蟲俱樂部
普通巫術等級測驗總共有幾個科目？;12
曾為克勞奇家族服務過的家庭小精靈是誰？;閃閃
曾被藏在霍格沃茨的魔法石是誰製作的？;尼可·勒梅
曾經，弗雷和喬治偷偷用什麼偷聽鳳凰會會議？;伸縮耳
曾經，弗雷和喬治偷偷用什麼偷聽鳳凰社會議？;伸縮耳
曾經，桃樂絲·恩不里居用什麼物品懲罰哈利和他的同學們？;懲罰羽毛筆
曾經的人氣明星吉德羅?洛哈最喜歡的顏色是什麼？;淡紫色
曾經活下來的男孩哈利波特出生於哪裡？;高錐客洞
曾經誰告訴哈利和榮恩有一位女孩死在了盥洗室裡？;跩哥·馬份
曾關押黑巫師蓋瑞·葛林戴華德的紐蒙迦德，位於哪個國家？;奧地利
渾拼柳下的樹洞可以通往哪裡？;尖叫屋
犄角獸可以在哪裡被發現？;瑞典
華麗與污痕的商店出售什麼？;書本
進入魔法部打的電話號碼是多少？;62442
馭心梅與眾不同的地方在哪裡？;顛倒著懸掛在樹上
黑夜王在成為佛地魔之前叫什麼名字？;湯姆·瑞斗
黑暗時期誰向佛地魔出賣了詹姆和莉莉？;彼得·佩迪魯
黑魔法：自衛指南的作者是誰？;昆丁·特林保
傳言妙麗格蘭傑聞到的愛情魔藥是什麼味道？;剛修剪過的草坪
傳聞中，哈利·波特的父親詹姆·波特的外號是什麼？;鹿角
傳聞中，詹姆·波特的化獸師形態是什麼？;雄鹿
傳聞中「被選中的人」是誰？;哈利·波特
傳聞中波特家族在古靈閣的金庫編號是多少？;687號
傳聞中的“被選中的人”是誰？;哈利·波特
傳聞中的預言廳在哪裡？;魔法部
以下四個人物誰不是化獸師;水仙馬份
傳聞中哈利波特的父親詹姆波特的外號是什麼？;鹿角
傳聞中哪一個童話故事提到了死神聖物的起源？;《三兄弟的傳說》
傳說中的混血王子是誰？;賽佛勒斯·石內卜
奧利凡德魔杖商店創始於哪一年？;西元前382年
想要成為正氣師，至少需要獲得幾個良好評價以上的N.E.W.Ts證書？;5個
想要進入雷文克勞交誼廳，你需要先做什麼？;解出謎語
想要進入魔法部需要在倫敦紅色電話亭中撥打的號碼是？;62442
意若思鏡名字的詞源來自哪個單詞？;desire(慾望)
愛哭鬼麥朵是哪個學院的？;雷文克勞
愛閱讀的同學們，《神奇的我》是誰的自傳？;吉德羅·洛哈
照妖鏡的作用？;顯示你的敵人正在逼近
獅尾蠍和火螃蟹交配繁殖會得到什麼？;炸尾螺
當一個人快死時，喝什麼生物的血可以使其繼續生存下去？;獨角獸
當年妙麗用什麼方法同時修多門課程？;時光器（台譯：時間轉換器）
當你打開咆哮信時會發生什麼？;被吼叫
當哈利因為違反巫師保密法而接受審判時，證人是？（魔法部最終採用了誰的證詞？）;阿拉貝拉·費格（費格太太）
當哈利波特第一次參加魁地奇比賽時是誰對他的飛天掃帚施用了黑魔法？;奎裡納斯奎若
桃樂絲;拐杖和裝滿了粉筆的襪子
當消失的密室被打開時妙麗格蘭傑通過什麼看見了蛇妖？;鏡子
當記憶球變成紅色意味著什麼？;使用者遺忘了什麼
當蓋勒特格林德沃打入美國魔法國會時他的身份是什麼？;帕西瓦爾·格雷福斯
當德思禮侮辱鄧不利多的時候，海格做了什麽？;給達利變出了一條豬尾巴
當鄧不利多被革除校長職位後，由誰接任？;桃樂絲·恩不里居
禁止濫用麻瓜物品辦公室的主任是誰？;亞瑟·衛斯理
萬應室在城堡幾樓？;8樓
萬應室附近的掛毯上山怪穿著什麼？;芭蕾舞裙
聖蒙果中的一個牌子上寫著：乾淨的大釜可以讓魔藥不變成什麼？;毒藥
聖蒙果魔法疾病與傷害醫院的院徽是什麼？;魔杖和骨頭交叉 
聖蒙果魔法傷病醫院位於?;倫敦
葛來分多的學院幽靈是誰？;差點沒頭的尼克
葛萊分多的交誼廳曾用過哪個密語？;香蕉餡油炸餅
跩哥?馬份用於詛咒鄧不利多的項鏈最後讓誰遭受了詛咒？;凱娣?貝爾
跩哥?馬份在三強爭霸賽的舞會上的舞伴是誰?;潘西?帕金森
跩哥·馬份二年級時使用的是什麼型號的飛天掃帚？;光輪2001
跛哥馬份二年級時使用的什麼飛天掃帚;光輪2001
跩哥·馬份最終與誰結成了夫妻？;阿斯托利亞·綠茵
路平教授在哈利波特幾年級時來霍格華茲教授黑魔法防禦術？;三年級
路平教授使用什麼藥水讓自己變身時保持理智？;縛狼汁
路平教授原以爲哈利的幻形怪會變成什麽形態？;佛地魔
達力在哪本書裡遇到了催狂魔？;鳳凰社
雷文克勞交誼廳的門環是什麼形狀？;鷹
雷文克勞的學院幽靈是誰?;格雷女士
雷木思·路平、天狼星·布萊克、詹姆·波特和彼得·佩迪魯的組合名稱是什麼？;劫盜者
雷吉·卡特莫爾在魔法部的哪個部門工作;魔法維護局
電台播放反對佛地魔的廣播？;波特觀察
電影中哈利·波特沒有進入霍格華茲魔法學校之前放出一條什麼蟒蛇？;緬甸蟒
對抗食死人時，天狼星·布萊克死於誰之手?;貝拉·雷斯壯
對黑魔法影響頗深，以第一位蛇妖孵化者著稱的最早爬說語之一是？;惡人赫珀
榮恩·衛斯理一家曾在贏得大獎後去那裡旅遊?;埃及
榮恩·衛斯理一家曾在贏得大獎後去哪裡旅遊?;埃及
榮恩·衛斯理因為迷你巫師勝利為葛來分多加了多少分?;50
榮恩·衛斯理的父親在哪裡工作？;魔法部
榮恩·衛斯理的貓頭鷹小豬原來叫什麽名字？;豬水鳧
榮恩·衛斯理的護法是什麼？;傑克拉塞爾獵狗
榮恩·衛斯理最喜歡的魁地奇球隊是什麼隊？;查德利砲彈隊
榮恩·衛斯理曾在葛來分多魁地奇球隊打什麼位置?;看守手
榮恩的第一個女朋友叫什麼？;文妲·布朗
榮恩的貓頭鷹叫什麼名字？;小豬
榮恩的寵物老鼠叫什麽名字？;斑斑
榮恩的老鼠叫什麼名字;斑斑
最後一個被摧毀的分靈體是什麼;娜吉妮
榮恩的護法是什麼動物?;傑克羅素犬
榮恩的魔杖是什麼原因弄斷的？;渾拚柳
榮恩現影術分體後，妙麗用什麼治療他的傷口？;白鮮液
榮恩衛斯理家裡的大鐘有什麼用途？;顯示家人的狀態
榮恩衛斯理最喜歡的魁地奇球隊是什麼隊？;查德利砲彈隊
榮恩衛斯理曾在葛來分多魁地奇球隊打什麼位置？;看守手
榮恩衛斯理還缺巧克力蛙畫片裡的哪兩位？;康尼留斯阿葛麗芭 和 皮托勒米
瑪麗·卡特摩的丈夫雷格·卡特摩曾在魔法部的哪裡工作？;魔法維護局
瘋眼漢穆迪在魔法部擔任什麼職位時受了很多傷？;正氣師
瘋眼漢穆迪曾如何「懲罰」跩哥·馬份？;他把跩哥變成了一隻白鼬
福來福喜的重要配方之一是哪種生物的蛋殼？;兩腳蛇
與哈利·波特交好的衛斯理一家曾居住的房子叫什麼？;陋居
與蛇妖的眼睛對視會發生什麼？;死亡
蓋勒·葛林戴華德曾在哪所學校上學？;德姆斯特朗
蓋瑞·葛林戴華德曾潛伏進美國魔法國會，當時他的化名為？;帕西瓦爾·格雷夫斯
誘餌炸彈的功用？;吸引火力
說出霍格華茲經常出沒的搗亂分子的名字?;皮皮鬼
赫夫帕夫的學院幽靈是誰？;胖修士
赫敏格蘭傑的守護神是什麼形態？;水獺
魁地奇比賽中，什麼位置負責擊打搏格？;打擊手
魁地奇比賽中，常規得分手段是投進什麼球？;快浮
魁地奇賽事中追捕手用什麼方式來抓捕金探子？;隆斯基詐騙法
鳳凰的眼淚有什麼功效?;療傷治癒
嘿美的名子出自哪裡?;魔法史
德拉科馬份在三強爭霸賽的舞會上的舞伴是誰？;潘西·帕金森
摩金夫人在斜角巷開了一家什麼店?;長袍店
衛氏巫師法寶店在斜角巷幾號？;斜角巷93號 
衛氏巫師法寶店最大投資者是誰？;哈利·波特
衛斯理一家去德思禮家接哈利看世界賽時使用了什麼移動方式？;呼嚕網
衛斯理兄弟在誰的辦公室抽屜發現了劫盜地圖？;阿各·飛七
衛斯理速效逃課糖會讓使用者怎麽樣？;看上去生病了
衛斯理雙胞胎準備怎麼跨過火盃的年齡線？;使用增齡劑
誰反對把皮皮鬼趕出城堡？;胖修士
誰用的杖芯材料是山怪的鬍鬚？;卡多甘爵士
誰在危機時刻趕到密室幫助了哈利？;佛客使
誰在阿辣哥的葬禮上發表了講話？;赫瑞司·史拉轟
誰在哈利·波特額頭上留下了閃電疤痕？;佛地魔
誰在第二次巫師世界大戰用雙面鏡幫助哈利？;阿波夫.鄧不利多
誰在霍格華茲特快車上隊哈利施了全身束縛咒？;跩哥·馬份
誰死在了英國魔法部神秘事物司的帷幔後面？;天狼星·布萊克
誰告訴了哈利、榮恩、妙麗死神聖物的故事?;謝諾菲留斯·諾夫古德
誰告訴哈利盥洗室是通往密室的入口？;跩哥·馬份
誰把湯姆瑞斗的日記放入金妮的大釜？;魯休斯·馬份
誰和哈利·波特一起參加了史拉轟教授的聖誕晚會？;露娜·羅古德
誰的冠冕成了佛地魔的分靈體？;羅威娜·雷文克勞
誰的掛墜成了佛地魔的分靈體？;薩拉紮·史萊哲林
誰的魔眼能看穿牆壁?;阿拉特·穆敵
誰是布萊克家族的家庭小精靈？;克利切
誰是哈利·波特的第三任黑魔法防禦術老師？;雷木思·路平
誰是哈利波特入學第一學期魁地奇隊長？;奥利佛?木透
誰是霍格華茲的鑰匙和場地管理員?;魯霸·海格
誰派多比前往馬分莊園的地窖解救了哈利·波特和他的朋友們?;阿波佛·鄧不利多
誰為學院魁地奇球隊採購了全部的掃帚？;魯休斯·馬份
誰能告訴我，高布石像麻瓜的哪種遊戲？;彈球
誰能說出糞石取自何處？;山羊的胃
誰假冒了真正的阿拉特?穆迪作為三巫鬥法大賽那年霍格華茲的黑魔法防禦術教授？;小巴蒂·克勞奇
誰教會了哈利·波特護法咒？;路平
誰第一個告訴哈利·波特，他是一個巫師?;海格
誰終結了娜吉妮？;奈威
誰最先找到史萊哲林的小金匣？;雷古勒斯·布萊克
誰創建了S.P.E.W？;妙麗·格蘭傑
誰曾因為喝下了錯誤的變身藥水變成了貓人？;妙麗·格蘭傑
誰曾是魔法部派往霍格華茲的總督察？;桃樂絲·恩不裡居
誰曾經使用時光器（時間轉換器）解決課程時間衝突的問題？;妙麗·格蘭傑
誰發明了咒語撕淌三步殺？;賽佛勒斯·石內卜
誰預言了一個七月出生的男孩將挑戰佛地魔？;西碧·崔老妮
誰摧毀了佛地魔的最後一個分靈體？;奈威·隆巴頓
誰誣陷海格打開了密室？;湯姆·瑞斗
誰導致了巴嘴被判了死刑？;魯休斯?馬份
誰調換了伏地魔藏在岩洞中的斯萊特林掛墜盒？;雷古勒斯·布萊克
誰養了一隻叫拿樂絲太太的貓？;阿各·飛七
誰還記得哈利?波特的第一根魔杖有多長？;11吋
請問「黏痰過多」的黏痰指的是？;花兒·德拉庫爾
請問在第三學年時哈利波特用什麼樣的方式從姨媽家來到斜角巷？;乘坐騎士公車
請問紐特·斯卡曼德給蒂娜·戈德斯坦情書中寫到蒂娜的眼睛像哪種生物;火蜥蜴
請問紐特·斯卡曼德給蒂娜·戈德斯坦的情書中寫到蒂娜的眼睛像哪種生物？;火蜥蜴
請問接骨木魔杖的第一代主人是誰？;安提歐·皮福雷
請問隆巴頓教授在上學的時候養了什麼寵物？;蟾蜍
請問學院幽靈灰女士的原名是？;海蓮娜?雷文克勞
請問學院幽靈格雷女士的原名是？;海蓮娜·雷文克勞
請問變身水的配方沒有以下哪一樣？;粉碎蛇的毒牙
鄧不利多在青年時期最好的朋友是誰？;蓋勒葛林戴華德
鄧不利多死的那天晚上，是什麼文物讓食死人進入霍格華茲?;消失衣櫃
鄧不利多沒有使用過什麼作為密語？;南瓜汁
鄧不利多和葛林戴華德在哪裡認識的？;高錐克洞
鄧不利多的母親叫什麼名字？;坎德拉?鄧不利多
鄧不利多的軍隊的第一次集會地點選擇在了哪裡？;豬頭酒吧
鄧不利多的軍隊通過什麼硬幣來交流資訊？;假加隆
鄧不利多的鳳凰的名字叫什麼？;佛客使
鄧不利多將什麼遺贈給妙麗？;《吟遊詩人皮陀故事集》
鄧不利多教授學生時被分到了哪個學院？;葛來分多
鄧不利多最後一次與哈利見面的地方？;王十字車站
鄧不利多曾在意若思鏡裡藏了什麼？;魔法石
鄧不利多曾經擁有幾件死亡聖器？;3
鄧不利多屬於哪個學院？;葛萊分多
魯霸·海格同父異母的弟弟叫什麼名字？;呱啦
魯霸·海格的小龍蘿蔔托付給查理之後改名爲什麽？;諾貝塔
魯霸·海格的父母中誰是巨人？;母親是巨人
學生們在課上被毒觸手攻擊可以做什麽？;大聲念咒
學生時哈利的職業規劃是什麼?;正氣師
學生時期，妙麗曾用衝衝攻攻擊過榮恩，你們知道為什麼嗎?;他親了文妲·布朗
學生時期西莫·婓尼幹的幻形怪形態是什麼?;報喪女妖
學生時期的佛地魔湯姆?瑞斗被分到哪個學院？;史萊哲林
學生時期的魯霸?海格在地牢養大了一隻八眼巨蛛，它的名字叫？;阿辣哥
學生時期哈利的職業規劃是什麼？;正氣師
學院幽靈中是誰一直反對將皮皮鬼趕出雀格華茲？;胖修士
學院幽靈差點梅頭的尼克的本名是什麼?;尼古拉斯·德·敏西·波平頓
學期結束時，學院分最高的學院會贏得什麼榮譽？;學院杯
據茉莉所知，亞瑟·衛斯理的最大理想是什麼？;弄清飛機是怎麼呆在天上的
歷史上，是誰摧毀了分靈體魔佛羅·剛特的戒指？;阿不思·鄧不利多
歷史上，鄧不利多的軍隊的常規訓練地點在哪裡？;萬應室
歷史上娜吉妮在變成蛇之前與誰關係密切？;克萊登斯·巴瑞波恩
歷史上湯姆·瑞鬥誣衊誰打開了密室？;魯霸·海格
歷史上葛萊芬多交誼廳入口在胖夫人受到驚嚇後，由誰臨時守護？;卡多甘爵士
歷史上赫夫帕夫的金杯由誰親手摧毀？;妙麗?格蘭傑
歷史上誰打敗了一代黑魔王蓋勒?葛林戴華德？;阿不思·鄧不利多
歷史軼聞，誰將劫盜地圖送給了哈利？;弗雷和喬治
獨角獸寶寶是什麼顏色？;金色
貓頭鷹是值得信賴的寵物，有誰知道哈利·波特的貓頭鷹叫什麼？;嘿美
貓頭鷹愛好者們，知道哈利的貓頭鷹嘿美是什麼品種嗎？;雪鴞
貓頭鷹愛好者請聽題，愛落是誰的貓頭鷹?;衛斯理一家
霍格沃茲女生盥洗室裡總有鬼出沒？;桃金孃(麥朵)
霍格莫德妖精叛亂的時間是？;1612年
霍格華茲一年級新生不被允許帶什麼入校？;飛天掃帚
霍格華茲女生盥洗室裡游蕩著哪位幽靈？;麥朵
霍格華茲不允許學生帶什麼寵物入學？;八眼巨蛛
霍格華茲之戰開戰前，誰召集了食死人？;阿萊克托?卡羅
霍格華茲各學院的學院杯分數是用什麼記錄的？;裝滿寶石的沙漏
霍格華茲的飛行課教師是誰？;胡奇夫人
霍格華茲的哪一任校長曾經是著名的草藥學家？;費麗·斯波兒
霍格華茲的家庭小精靈又把萬應室稱為什麼？;來去屋
霍格華茲的第一任管理員是誰？;漢克爾頓·亨布爾
霍格華茲的圖書館管理員是誰？;平思女士
霍格華茲的學生通常在斜腳巷哪裡購買校袍?;摩金夫人長袍專賣店
霍格華茲的學生給露娜?羅古德起了什麽外號？;瘋姑娘露娜
霍格華茲的獵場看守是誰？;魯霸·海格
霍格華茲城堡坐落在什麼地方？;蘇格蘭高地
霍格華茲特快車上賣零食的女售貨員叫什麼名字？;沒人知道
霍格華茲特快車出現以前，霍格華茲的學生們如何去學校？;港口鑰
霍格華茲特快車從哪個車站出發？;王十字車站
霍格華茲唯一的幽靈教授是誰？;丙斯教授
霍格華茲通往活米村的密道藏在哪裡？;駝背獨眼女巫雕像後面
霍格華茲最高的塔樓是什麼？;天文塔
霍格華茲魁地奇球賽的裁判是誰？;胡奇女士
霍格華茲歷史上，誰在萬應室放出了惡魔之火？;文森特·克拉布
龍血的十二種用途的發現者是誰？;阿不思·鄧不利多
謝諾菲留斯·洛夫古德認為旋舞針的翅膀能引發什麼？;導入高級思維狀態
謝諾菲留斯·洛夫古德認為馭心梅可以加強人對什麼東西的感知能力?;異常事物
賽佛勒斯·石內卜幼時的家在哪條街上？;紡紗街
賽佛勒斯·石內卜在舊《高級魔藥製作》課本曾署名什麼？;混血王子
賽佛勒斯·石內卜在舊《進階魔藥調配學》課本裡曾署名什麼？;混血王子
賽佛勒斯·石內卜死後的下一任魔藥學教授是？;赫瑞思史拉轟
賽佛勒斯·石內卜學生時代被起什麼外號？;鼻涕精
賽佛勒斯·石內卜擔任校長的時候，史萊哲林的院長是誰？;赫瑞司·史拉轟
隱匿怪是幻影猿和什麼結合的後代？;惡鬼
騎士公車的售票員叫什麼名字?;斯坦利·桑派克
爆尾釘蝦是火螃蟹和什麼生物的雜交後代？;人面蠍尾獅
爆角怪的角有什麽特別之處？;會引起爆炸
羅恩韋斯萊兒時的家叫什麼名字？;陋室
